"Product_ID","SKU","Product URL","retail_price","price","thumbnail_url","Search keywords","Description","Category","Category ID","Brand","Child SKU","Child Price","Color Swatches","Size","Review Avg","Review Count","Style","name","wam_price","*wam.facet"
"1007TPE","1007TPE","https://devwam.fdm4.com/B2C/product/1007TPE/PAOLA-HOBO-TAUPE.html","298","298","https://devwam.fdm4.com/prodimg/large/1007TPE.jpg","1007TPE  007TPE  07TPE  7TPE , PAOLA HOBO TAUPE , Handbags , Vince Camuto , For the girl about town, there is no better bag than this slouchy tote from Vince Camuto In ultra luxe leather, this slouchy, hold-everything bag has a gold chain drawstring at the top, a VC logo crest accessory, and a snap closure , 1 Size , ALL Sizes , TAUPE , Tan","For the girl about town, there is no better bag than this slouchy tote from Vince Camuto.  In ultra luxe leather, this slouchy, hold-everything bag has a gold chain drawstring at the top, a VC logo crest accessory, and a snap closure.  ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","1007TPE LEAT TAUPE 1 Size","298","[{""color"":""TAUPE"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1007TPE17245.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1007TPE17245.jpg"",""price"":298}]","1 Size","","0","","","298",""
"1008BLK","1008BLK","https://devwam.fdm4.com/B2C/product/1008BLK/SYDNEY-SATCHEL-BLACK.html","298","298","https://devwam.fdm4.com/prodimg/large/1008BLK.jpg","1008BLK  008BLK  08BLK  8BLK , SYDNEY SATCHEL BLACK , Handbags , Vince Camuto , Radiate a clean, cool sense of confidence with this striking handbag from Vince Camuto The slouchy tote shape in the softest leather has a boxy silhouette with simple gold metal rings at the handles and a VC logo crest at the front Detachable leather and chain shoulder strap 1625 inch width, 135 inch height, 5 inch diameter , 1 Size , ALL Sizes , BLACK , Black","Radiate a clean, cool sense of confidence with this striking handbag from Vince Camuto. The slouchy tote shape in the softest leather has a boxy silhouette with simple gold metal rings at the handles and a VC logo crest at the front. Detachable leather and chain shoulder strap. 16.25 inch width, 13.5 inch height, 5 inch diameter.","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","1008BLK LAM BLACK 1 Size","298","[{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1008BLKAS001.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1008BLKAS001.jpg"",""price"":298}]","1 Size","","0","","","298",""
"1008COG","1008COG","https://devwam.fdm4.com/B2C/product/1008COG/SYDNEY-SATCHEL-GREY.html","298","298","https://devwam.fdm4.com/prodimg/large/1008COG.jpg","1008COG  008COG  08COG  8COG , SYDNEY SATCHEL GREY , Handbags , Vince Camuto , Radiate a clean, cool sense of confidence with this striking handbag from Vince Camuto The slouchy tote shape in the softest leather has a boxy silhouette with simple gold metal rings at the handles and a VC logo crest at the front Detachable leather and chain shoulder strap 1625 inch width, 135 inch height, 5 inch diameter , 1 Size , ALL Sizes , GREY , Grey","Radiate a clean, cool sense of confidence with this striking handbag from Vince Camuto. The slouchy tote shape in the softest leather has a boxy silhouette with simple gold metal rings at the handles and a VC logo crest at the front. Detachable leather and chain shoulder strap. 16.25 inch width, 13.5 inch height, 5 inch diameter.","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","1008COG LAM GREY 1 Size","298","[{""color"":""GREY"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1008COGAS061.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1008COGAS061.jpg"",""price"":298}]","1 Size","","0","","","298",""
"1008GRY","1008GRY","https://devwam.fdm4.com/B2C/product/1008GRY/SYDNEY-SATCHEL-COGNAC.html","298","298","https://devwam.fdm4.com/prodimg/large/1008GRY.jpg","1008GRY  008GRY  08GRY  8GRY , SYDNEY SATCHEL COGNAC , Handbags , Vince Camuto , Radiate a clean, cool sense of confidence with this striking handbag from Vince Camuto The slouchy tote shape in the softest leather has a boxy silhouette with simple gold metal rings at the handles and a VC logo crest at the front Detachable leather and chain shoulder strap 1625 inch width, 135 inch height, 5 inch diameter , 1 Size , ALL Sizes , COGNAC , Browns","Radiate a clean, cool sense of confidence with this striking handbag from Vince Camuto. The slouchy tote shape in the softest leather has a boxy silhouette with simple gold metal rings at the handles and a VC logo crest at the front. Detachable leather and chain shoulder strap. 16.25 inch width, 13.5 inch height, 5 inch diameter. ","Vince CamutoBrand|0 - 10Price|HandbagsCategory","VCBrand|10Price|FV200Category","Vince Camuto","1008GRY LAM COGNAC 1 Size","298","[{""color"":""COGNAC"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1008GRYAS240.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1008GRYAS240.jpg"",""price"":298}]","1 Size","","0","","","298",""
"1010BLK","1010BLK","https://devwam.fdm4.com/B2C/product/1010BLK/SYDNEY-CROSSBODY-BLACK-Shoulde.html","278","278","https://devwam.fdm4.com/prodimg/large/1010BLK.jpg","1010BLK  010BLK  10BLK  0BLK , SYDNEY CROSSBODY BLACK Shoulde , Handbags , Vince Camuto , In high-gloss cracked leather, this Vince Camuto crossbody is an every day essential We love the iconic, equestrian detailing of the horsebit handle paired with the hold-it-all hobo silhouette , 1 Size , ALL Sizes , BLACK , Black","In high-gloss cracked leather, this Vince Camuto crossbody is an every day essential. We love the iconic, equestrian detailing of the horsebit handle paired with the hold-it-all hobo silhouette. ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","1010BLK LAM BLACK 1 Size","278","[{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1010BLKAS001.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1010BLKAS001.jpg"",""price"":278}]","1 Size","","0","","","278",""
"1010COG","1010COG","https://devwam.fdm4.com/B2C/product/1010COG/SYDNEY-CROSSBODY-COGNAC.html","278","278","https://devwam.fdm4.com/prodimg/large/1010COG.jpg","1010COG  010COG  10COG  0COG , SYDNEY CROSSBODY COGNAC , Handbags , Vince Camuto , In high-gloss cracked leather, this Vince Camuto crossbody is an every day essential We love the iconic, equestrian detailing of the horsebit handle paired with the hold-it-all hobo silhouette , 1 Size , ALL Sizes , COGNAC , Browns","In high-gloss cracked leather, this Vince Camuto crossbody is an every day essential. We love the iconic, equestrian detailing of the horsebit handle paired with the hold-it-all hobo silhouette. ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","1010COG LAM COGNAC 1 Size","278","[{""color"":""COGNAC"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1010COGAS240.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1010COGAS240.jpg"",""price"":278}]","1 Size","","0","","","278",""
"1010GRY","1010GRY","https://devwam.fdm4.com/B2C/product/1010GRY/SYDNEY-CROSSBODY-GREY-Shoulder.html","278","278","https://devwam.fdm4.com/prodimg/large/1010GRY.jpg","1010GRY  010GRY  10GRY  0GRY , SYDNEY CROSSBODY GREY Shoulder , Handbags , Vince Camuto , In high-gloss cracked leather, this Vince Camuto crossbody is an every day essential We love the iconic, equestrian detailing of the horsebit handle paired with the hold-it-all hobo silhouette , 1 Size , ALL Sizes , GREY , Grey","In high-gloss cracked leather, this Vince Camuto crossbody is an every day essential. We love the iconic, equestrian detailing of the horsebit handle paired with the hold-it-all hobo silhouette. ","Vince CamutoBrand|HandbagsCategory","VCBrand|FV200Category","Vince Camuto","1010GRY LAM GREY 1 Size","278","[{""color"":""GREY"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1010GRYAS061.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1010GRYAS061.jpg"",""price"":278}]","1 Size","","0","","","278",""
"1011","1011","https://devwam.fdm4.com/B2C/product/1011/BELLA-RIB-SPAG-TANK.html","25.24","25.24","https://devwam.fdm4.com/prodimg/large/1011_00_lg_3.jpg","1011  011  11  1 , BELLA RIB SPAG TANK , Athletic Wear , BELLA , 58 oz, 100% cotton, 30 single combed ring-spun super soft 1x1 baby rib knit A classic Bella fit tank top with self binding on straps and around the armhole Always one of our best sellers! , Bella , 137085 , Multiple Sizes , Regular , 499167 , Basic Tee , S , M , L , XL , 2XL , 3XL , S to XL , S to XL , S to XL , S to XL , 6 , 10 , WHITE , White , PINK , Pink , BLACK , Black , BABY BLUE , Blue , 赤 , Red , NAVY , Blue , All Colors","5.8 oz., 100% cotton, 30 single combed ring-spun super soft 1x1 baby rib knit. A classic Bella fit tank top with self binding on straps and around the armhole. Always one of our best sellers!","BELLABrand|0 - 10Price|Athletic WearCategory|BlackColor|BlueColor|PinkColor|RedColor|WhiteColor","BEBrand|10Price|AthleticCategory|BlackColor|BlueColor|PinkColor|RedColor|WhiteColor","BELLA","BELLA RIB SPAG TANK WHITE S|BELLA RIB SPAG TANK WHITE M|BELLA RIB SPAG TANK WHITE L|BELLA RIB SPAG TANK WHITE XL|BELLA RIB SPAG TANK WHITE 2XL|BELLA RIB SPAG TANK WHITE 3XL|BELLA RIB SPAG TANK PINK S|BELLA RIB SPAG TANK PINK M|BELLA RIB SPAG TANK PINK L|BELLA RIB SPAG TANK PINK XL|BELLA RIB SPAG TANK PINK 2XL|BELLA RIB SPAG TANK PINK 3XL|BELLA RIB SPAG TANK BLACK S|BELLA RIB SPAG TANK BLACK M|BELLA RIB SPAG TANK BLACK L|BELLA RIB SPAG TANK BLACK XL|BELLA RIB SPAG TANK BLACK 2XL|BELLA RIB SPAG TANK BLACK 3XL|BELLA RIB SPAG TANK BABY S|BELLA RIB SPAG TANK BABY M|BELLA RIB SPAG TANK BABY L|BELLA RIB SPAG TANK BABY XL|BELLA RIB SPAG TANK BABY 2XL|BELLA RIB SPAG TANK BABY 3XL|BELLA RIB SPAG TANK RED S|BELLA RIB SPAG TANK RED M|BELLA RIB SPAG TANK RED L|BELLA RIB SPAG TANK RED XL|BELLA RIB SPAG TANK RED 2XL|BELLA RED 3XL - 日本のアイテム|BELLA RIB SPAG TANK NAVY S|BELLA RIB SPAG TANK NAVY M|BELLA RIB SPAG TANK NAVY L|BELLA RIB SPAG TANK NAVY XL|BELLA RIB SPAG TANK NAVY 2XL|BELLA RIB SPAG TANK NAVY 3XL","25.24","[{""color"":""WHITE"",""family"":""White"",""swatch_hex"":""#FFFFFF"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1011_wh_1.jpg"",""price"":3.65},{""color"":""PINK"",""family"":""Pink"",""swatch_hex"":""#ECA9B2"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1011_pink_1.jpg"",""price"":3.65},{""color"":""BLACK"",""family"":""Black"",""swatch_hex"":""#000000"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1011_black_1.jpg"",""price"":3.65},{""color"":""BABY BLUE"",""family"":""Blue"",""swatch_hex"":""#9FCEEF"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1011_blue_1.jpg"",""price"":3.65},{""color"":""赤"",""family"":""Red"",""swatch_hex"":""#DA1F3D"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1011_2.jpg"",""price"":3.65},{""color"":""NAVY"",""family"":""Blue"",""swatch_hex"":""#00244D"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/101133_1.jpg"",""price"":3.65}]","S|M|L|XL|2XL|3XL","4.5","2","","","25.24","Black|Blue|Pink|Red|White"
"1011B","1011B","https://devwam.fdm4.com/B2C/product/1011B/BELLA-RIB-SPAG-TANK-B.html","25.24","25.24","https://devwam.fdm4.com/prodimg/large/1011b.jpg","1011B  011B  11B  1B , BELLA RIB SPAG TANK B , SHIRTS , BELLA , Bella 1011B Cotton Tank Top; Always one of our best sellers! Just like the 1011 , XS , S , M , L , XL , 2XL , 3XL , S to XL , S to XL , S to XL , S to XL , S to XL , 6 , 10 , Baby Blue , Blue , Black , Black , White , White , Pink , Pink , Red , Red , Colors","<u>Bella 1011B Cotton Tank Top;</u><br /> <strong>Always one of our best sellers!</strong> <p><em>Just like the 1011</em></p> ","BELLABrand|10 - 20Price|BlackColor|BlueColor|SHIRTSCategory|PinkColor|RedColor|WhiteColor","BEBrand|20Price|BlackColor|BlueColor|SHIRTSCategory|PinkColor|RedColor|WhiteColor","BELLA","BELLA RIBPinkXS|BELLA RIBPinkS|BELLA RIBPinkM|BELLA RIBPinkL|BELLA RIBPinkXL|BELLA RIBPink2XL|BELLA RIBPink3XL|BELLA RIBRedXS|BELLA RIBRedS|BELLA RIBRedM|BELLA RIBRedL|BELLA RIBRedXL|BELLA RIBRed2XL|BELLA RIBRed3XL|BELLA 1011B Baby Blue XS|BELLA 1011B Baby Blue S|BELLA 1011B Baby Blue M|BELLA 1011B Baby Blue L|BELLA 1011B Baby Blue XL|BELLA RIBBaby Blue2XL|BELLA RIBBaby Blue3XL|BELLA 1011B Black XS|BELLA 1011B Black S|BELLA 1011B Black M|BELLA 1011B Black L|BELLA 1011B Black XL|BELLA 1011B Black 2XL|BELLA 1011B Black 3XL|BELLA 1011B White XS|BELLA 1011B White S|BELLA 1011B White M|BELLA 1011B White L|BELLA RIBWhite2XL","25.24","[{""color"":""Baby Blue"",""family"":""Blue"",""swatch_hex"":""#66CCFF"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1011bBBL.jpg"",""price"":10.86},{""color"":""Black"",""family"":""Black"",""swatch_hex"":""#000000"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1011bBLA.jpg"",""price"":10.86},{""color"":""White"",""family"":""White"",""swatch_hex"":""#FFFFFF"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1011bWHI.jpg"",""price"":10.86},{""color"":""Pink"",""family"":""Pink"",""swatch_hex"":""#FFC0CB"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1011B40_3.jpg"",""price"":10.86},{""color"":""Red"",""family"":""red"",""swatch_hex"":""#FF0000"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1011B41_3.jpg"",""price"":10.86}]","XS|S|M|L|XL|2XL|3XL","","0","","","25.24","Black|Blue|Pink|Red|White"
"1021GUN","1021GUN","https://devwam.fdm4.com/B2C/product/1021GUN/LIZZIE-CLUTCH-GUNMETAL.html","118","118","https://devwam.fdm4.com/prodimg/large/1021GUN.jpg","1021GUN  021GUN  21GUN  1GUN , LIZZIE CLUTCH GUNMETAL , Handbags , Vince Camuto , This fashion-forward oversize clutch from Vince Camuto makes an elegant statement, day or night The graphic rectangular silhouette has metallic embossed snake on one side, and is reversible to solid, chic leather on the other for ultimate versatility , Evening Bags , 1 Size , ALL Sizes , GUNMETAL , SILVER","This fashion-forward oversize clutch from Vince Camuto makes an elegant statement, day or night. The graphic rectangular silhouette has metallic embossed snake on one side, and is reversible to solid, chic leather on the other for ultimate versatility.  ","Vince CamutoBrand|110 - 120Price|HandbagsCategory","VCBrand|120Price|FV200Category","Vince Camuto","1021GUN METSN GUNMETAL 1 Size","118","[{""color"":""GUNMETAL"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1021GUNZU040.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1021GUNZU040.jpg"",""price"":118}]","1 Size","","0","","","118",""
"1021RGL","1021RGL","https://devwam.fdm4.com/B2C/product/1021RGL/LIZZIE-CLUTCH-ROSE-GOLD.html","118","118","https://devwam.fdm4.com/prodimg/large/1021RGL.jpg","1021RGL  021RGL  21RGL  1RGL , LIZZIE CLUTCH ROSE GOLD , Handbags , Vince Camuto , This fashion-forward oversize clutch from Vince Camuto makes an elegant statement, day or night The graphic rectangular silhouette has metallic embossed snake on one side, and is reversible to solid, chic leather on the other for ultimate versatility , Evening Bags , 1 Size , ALL Sizes , ROSE GOLD , GOLD","This fashion-forward oversize clutch from Vince Camuto makes an elegant statement, day or night. The graphic rectangular silhouette has metallic embossed snake on one side, and is reversible to solid, chic leather on the other for ultimate versatility.  ","Vince CamutoBrand|110 - 120Price|HandbagsCategory","VCBrand|120Price|FV200Category","Vince Camuto","1021RGL METSN ROSE GOLD 1 Size","118","[{""color"":""ROSE GOLD"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1021RGLZU230.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1021RGLZU230.jpg"",""price"":118}]","1 Size","","0","","","118",""
"1021SGL","1021SGL","https://devwam.fdm4.com/B2C/product/1021SGL/LIZZIE-CLUTCH-SOFT-GOLD.html","118","118","https://devwam.fdm4.com/prodimg/large/1021SGL.jpg","1021SGL  021SGL  21SGL  1SGL , LIZZIE CLUTCH SOFT GOLD , Handbags , Vince Camuto , This fashion-forward oversize clutch from Vince Camuto makes an elegant statement, day or night The graphic rectangular silhouette has metallic embossed snake on one side, and is reversible to solid, chic leather on the other for ultimate versatility , Evening Bags , 1 Size , ALL Sizes , SOFT GOLD , GOLD","This fashion-forward oversize clutch from Vince Camuto makes an elegant statement, day or night. The graphic rectangular silhouette has metallic embossed snake on one side, and is reversible to solid, chic leather on the other for ultimate versatility.  ","Vince CamutoBrand|110 - 120Price|HandbagsCategory","VCBrand|120Price|FV200Category","Vince Camuto","1021SGL METSN SOFT GOLD 1 Size","118","[{""color"":""SOFT GOLD"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1021SGLZU230.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1021SGLZU230.jpg"",""price"":118}]","1 Size","","0","","","118",""
"1022BLK","1022BLK","https://devwam.fdm4.com/B2C/product/1022BLK/LIZZIE-CLUTCH-BLACK-SEQUINS.html","118","118","https://devwam.fdm4.com/prodimg/large/1022BLK.jpg","1022BLK  022BLK  22BLK  2BLK , LIZZIE CLUTCH BLACK SEQUINS , Handbags , Vince Camuto , This fashion-forward oversize clutch from Vince Camuto makes an elegant statement, day or night The graphic rectangular silhouette has rich, dense sequins on one side, and is reversible to solid, chic leather on the other for ultimate versatility , Evening Bags , 1 Size , ALL Sizes , BLACK , Black","This fashion-forward oversize clutch from Vince Camuto makes an elegant statement, day or night. The graphic rectangular silhouette has rich, dense sequins on one side, and is reversible to solid, chic leather on the other for ultimate versatility.  ","Vince CamutoBrand|110 - 120Price|HandbagsCategory","VCBrand|120Price|FV200Category","Vince Camuto","1022BLK D BLACK 1 Size","118","[{""color"":""BLACK"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1022BLKDI001.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1022BLKDI001.jpg"",""price"":118}]","1 Size","","0","","","118",""
"1022SIL","1022SIL","https://devwam.fdm4.com/B2C/product/1022SIL/LIZZIE-CLUTCH-SILVER-SEQUINS.html","118","118","https://devwam.fdm4.com/prodimg/large/1022SIL.jpg","1022SIL  022SIL  22SIL  2SIL , LIZZIE CLUTCH SILVER SEQUINS , Handbags , Vince Camuto , This fashion-forward oversize clutch from Vince Camuto makes an elegant statement, day or night The graphic rectangular silhouette has rich, dense sequins on one side, and is reversible to solid, chic leather on the other for ultimate versatility , Evening Bags , 1 Size , ALL Sizes , GREY , Grey","This fashion-forward oversize clutch from Vince Camuto makes an elegant statement, day or night. The graphic rectangular silhouette has rich, dense sequins on one side, and is reversible to solid, chic leather on the other for ultimate versatility.  ","Vince CamutoBrand|110 - 120Price|HandbagsCategory","VCBrand|120Price|FV200Category","Vince Camuto","1022SIL D GREY 1 Size","118","[{""color"":""GREY"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/1022SILDI061.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/1022SILDI061.jpg"",""price"":118}]","1 Size","","0","","","118",""
